barracks_status_dire,barracks_status_radiant,dire_score,duration,first_blood_time,radiant_score,radiant_win,start_time,tower_status_radiant,match_id,player_slot,ability_upgrades_arr,account_id,assists,deaths,denies,gold_per_min,gold_spent,hero_damage,hero_healing,hero_id,item_0,item_1,item_2,item_3,item_4,item_5,item_neutral,kills,last_hits,personaname,level,net_worth,tower_damage,xp_per_min,isRadiant,win,kills_per_min,kda,total_gold,total_xp
15,0,75,4099,186,68,True,1691028583,0,7268216162,4,"['earthshaker_echo_slam', 'sandking_burrowstrike', 'sandking_sand_storm', 'tidehunter_gush']",,35,10,44,826,45970.0,71460.0,0.0,Tidehunter,147,112,119,220,235,114,372,13,533,,30,48953,1119.0,795,True,1,0.1902903147109051,4.36,56429,54311
15,0,75,4099,186,68,True,1691028583,0,7268216162,128,"['tidehunter_ravage', 'magnataur_skewer', 'tinker_laser', 'faceless_void_time_walk']",74152970.0,36,17,1,458,19975.0,35075.0,0.0,Sand King,1,110,48,100,232,218,371,3,131,okra,28,21013,1206.0,727,False,0,0.04391314954867041,2.17,31289,49666
15,0,75,4099,186,68,True,1691028583,0,7268216162,129,"['earthshaker_enchant_totem', 'clinkz_wind_walk', 'magnataur_empower', 'skeleton_king_hellfire_blast']",,13,13,5,794,42330.0,105830.0,0.0,Earthshaker,141,48,939,911,141,141,366,27,456,,30,41815,7891.0,976,False,0,0.3952183459380337,2.86,54243,66677
15,0,75,4099,186,68,True,1691028583,0,7268216162,130,"['skeleton_king_reincarnation', 'magnataur_shockwave', 'sandking_caustic_finale', 'slark_pounce']",,34,9,4,929,50690.0,88951.0,0.0,Clinkz,156,249,250,139,160,220,301,17,759,,30,49597,22082.0,996,False,0,0.24884118077579898,5.1,63466,68043
15,0,75,4099,186,68,True,1691028583,0,7268216162,131,"['tinker_rearm', 'lich_frost_shield', 'tinker_heat_seeking_missile', 'earthshaker_fissure']",,34,16,3,491,24600.0,49381.0,0.0,Lich,210,96,1,204,214,37,829,17,186,,28,26370,322.0,685,False,0,0.24884118077579898,3.0,33543,46796
15,0,75,4099,186,68,True,1691028583,0,7268216162,132,"['tidehunter_anchor_smash', 'earthshaker_aftershock', 'lich_chain_frost', 'clinkz_tar_bomb']",,29,13,12,590,32170.0,62429.0,0.0,Wraith King,112,235,600,250,168,48,301,11,338,,29,31406,1708.0,844,False,0,0.16101488167845818,2.86,40306,57659
0,63,30,2548,265,36,True,1691024438,1830,7268179469,0,"['dazzle_bad_juju', 'antimage_blink', 'enchantress_natures_attendants', 'tidehunter_kraken_shell']",,7,3,10,785,30325.0,36310.0,4.0,Drow Ranger,63,158,147,160,141,139,825,10,409,,26,31552,19212.0,875,True,1,0.23547880690737832,4.25,33336,37158
0,63,30,2548,265,36,True,1691024438,1830,7268179469,1,"['drow_ranger_wave_of_silence', 'dazzle_poison_touch', 'winter_wyvern_splinter_blast', 'drow_ranger_marksmanship']",98950723.0,4,9,2,374,12965.0,12959.0,0.0,Dazzle,0,1466,263,63,0,0,309,1,202,Dread 🎱,20,14748,1009.0,544,True,1,0.02354788069073783,0.5,15882,23101
0,63,30,2548,265,36,True,1691024438,1830,7268179469,2,"['skeleton_king_mortal_strike', 'lich_chain_frost', 'winter_wyvern_cold_embrace', 'muerta_gunslinger']",19524011.0,5,6,2,499,20290.0,20370.0,2854.0,Skywrath Mage,569,1466,534,931,263,0,362,8,197,Nol,22,20672,313.0,655,True,1,0.18838304552590265,1.86,21190,27815
0,63,30,2548,265,36,True,1691024438,1830,7268179469,3,"['skeleton_king_reincarnation', 'dragon_knight_breathe_fire', 'skywrath_mage_concussive_shot', 'tidehunter_gush']",,18,4,1,446,16650.0,22394.0,700.0,Dragon Knight,108,36,210,73,0,231,311,5,138,,23,17362,117.0,700,True,1,0.11773940345368916,4.6,18940,29726
0,63,30,2548,265,36,True,1691024438,1830,7268179469,4,"['dragon_knight_dragon_tail', 'dragon_knight_elder_dragon_form', 'lich_frost_nova', 'skeleton_king_vampiric_aura']",141485027.0,5,8,11,711,23120.0,24610.0,0.0,Lich,0,108,249,63,263,1466,288,12,333,Judges612,26,25727,7812.0,853,True,1,0.28257456828885397,1.89,30193,36224
0,63,30,2548,265,36,True,1691024438,1830,7268179469,128,"['tidehunter_anchor_smash', 'antimage_mana_void', 'antimage_counterspell', 'muerta_the_calling']",95597923.0,9,10,1,308,10485.0,12132.0,0.0,Tidehunter,162,50,267,223,209,0,680,3,115,toniro,17,9873,59.0,390,False,0,0.07064364207221349,1.09,13079,16562
0,63,30,2548,265,36,True,1691024438,1830,7268179469,129,"['earth_spirit_rolling_boulder', 'dragon_knight_dragon_blood', 'lich_frost_shield', 'enchantress_untouchable']",142806945.0,10,6,16,579,23405.0,27659.0,0.0,Earth Spirit,143,137,50,90,114,112,364,4,404,Carl,25,23702,2749.0,861,False,0,0.09419152276295133,2.0,24588,36563
0,63,30,2548,265,36,True,1691024438,1830,7268179469,130,"['tidehunter_ravage', 'skywrath_mage_ancient_seal', 'winter_wyvern_arctic_burn', 'lich_sinister_gaze']",909681568.0,4,11,9,319,10170.0,5208.0,0.0,Anti-Mage,1,63,108,14,218,11,297,0,144,kloppi,18,11139,0.0,421,False,0,,0.33,13546,17878
0,63,30,2548,265,36,True,1691024438,1830,7268179469,131,"['antimage_mana_break', 'enchantress_enchant', 'muerta_pierce_the_veil', 'drow_ranger_frost_arrows']",74152970.0,4,3,10,665,29910.0,34367.0,0.0,Muerta,147,116,133,0,63,0,949,14,350,okra,25,24704,4384.0,894,False,0,0.32967032967032966,4.5,28240,37965
0,63,30,2548,265,36,True,1691024438,1830,7268179469,132,"['dazzle_shallow_grave', 'enchantress_impetus', 'winter_wyvern_winters_curse', 'skeleton_king_hellfire_blast']",,7,6,7,400,15375.0,21765.0,0.0,Enchantress,36,263,73,116,98,63,361,9,112,,20,15961,498.0,541,False,0,0.2119309262166405,2.29,16986,22974
63,0,41,1537,8,12,False,1691019676,0,7268135902,0,"['medusa_split_shot', 'troll_warlord_battle_trance', 'dawnbreaker_luminosity', 'dazzle_shadow_wave']",57577496.0,0,9,11,331,6900.0,7197.0,250.0,Troll Warlord,63,147,75,0,0,0,288,0,138,TheCry,14,7360,1271.0,474,True,0,,0.0,8479,12142
63,0,41,1537,8,12,False,1691019676,0,7268135902,1,"['medusa_mystic_snake', 'grimstroke_soul_chain', 'dark_willow_cursed_crown', 'grimstroke_ink_creature']",5981395.0,7,10,1,196,2645.0,11020.0,192.0,Io,20,218,0,29,0,36,840,1,23,itsjaeYOU,10,3785,0.0,256,True,0,0.03903708523096942,0.73,5020,6557
63,0,41,1537,8,12,False,1691019676,0,7268135902,2,"['bristleback_viscous_nasal_goo', 'wisp_spirits', 'bristleback_warpath', 'wisp_spirits_in', 'dawnbreaker_fire_wreath']",74152970.0,2,9,11,345,7210.0,11334.0,0.0,Dark Willow,108,0,0,34,63,73,288,5,124,okra,12,7223,644.0,329,True,0,0.1951854261548471,0.7,8837,8427
63,0,41,1537,8,12,False,1691019676,0,7268135902,3,"['medusa_mana_shield', 'dark_willow_bramble_maze', 'dark_willow_shadow_realm', 'dazzle_bad_juju']",,2,6,8,266,6135.0,16024.0,125.0,Medusa,34,108,40,75,216,29,212,3,56,,11,5996,0.0,308,True,0,0.11711125569290826,0.71,6814,7889
63,0,41,1537,8,12,False,1691019676,0,7268135902,4,"['pudge_dismember', 'pudge_rot', 'bristleback_quill_spray', 'bristleback_bristleback']",84169718.0,3,7,7,226,4055.0,11480.0,0.0,Bristleback,36,29,73,73,125,39,356,2,41,Piginabag,10,5461,0.0,260,True,0,0.07807417046193885,0.63,5789,6660
63,0,41,1537,8,12,False,1691019676,0,7268135902,128,"['grimstroke_dark_artistry', 'medusa_stone_gaze', 'oracle_purifying_flames', 'wisp_tether', 'wisp_tether_break']",90413594.0,14,0,2,415,10080.0,6293.0,16558.0,Dawnbreaker,259,0,34,88,0,231,375,4,68,Mr Too Coconut,14,11088,1158.0,468,False,1,0.1561483409238777,18.0,10630,11988
63,0,41,1537,8,12,False,1691019676,0,7268135902,129,"['dawnbreaker_solar_guardian', 'troll_warlord_whirling_axes_ranged', 'wisp_overcharge', 'chaos_knight_chaos_strike']",65354009.0,13,4,10,638,11065.0,21873.0,800.0,Dazzle,236,1466,36,75,75,63,1076,10,163,Kuzon,16,17987,9669.0,559,False,1,0.3903708523096942,4.6,16343,14319
63,0,41,1537,8,12,False,1691019676,0,7268135902,130,"['oracle_false_promise', 'chaos_knight_chaos_bolt', 'pudge_meat_hook', 'oracle_fortunes_end']",131023772.0,20,5,0,346,9170.0,8564.0,2352.0,Grimstroke,180,34,79,73,37,223,840,3,17,Osterhout,13,7984,768.0,416,False,1,0.11711125569290826,3.83,8863,10656
63,0,41,1537,8,12,False,1691019676,0,7268135902,131,"['troll_warlord_fervor', 'dawnbreaker_celestial_hammer', 'snapfire_scatterblast', 'chaos_knight_phantasm']",110087327.0,9,3,7,613,12110.0,10695.0,192.0,Oracle,174,249,34,102,29,77,2193,10,147,Carpe Diem,15,15530,7722.0,514,False,1,0.3903708523096942,4.75,15703,13166
63,0,41,1537,8,12,False,1691019676,0,7268135902,132,"['dazzle_poison_touch', 'pudge_flesh_heap', 'snapfire_mortimer_kisses', 'snapfire_lil_shredder']",5444860.0,7,0,7,668,14620.0,18342.0,110.0,Snapfire,1466,41,50,73,168,236,288,14,159,thisfreaks,18,17441,10034.0,754,False,1,0.5465191932335719,21.0,17111,19314
51,63,21,2243,59,24,True,1691014288,1830,7268081000,0,"['juggernaut_omni_slash', 'luna_lucent_beam', 'luna_moon_glaive', 'shredder_timber_chain']",,11,5,11,494,15480.0,9947.0,0.0,Luna,172,152,98,225,36,63,381,1,231,,23,17342,3781.0,771,True,1,0.026749888542131076,2.0,18467,28822
51,63,21,2243,59,24,True,1691014288,1830,7268081000,1,"['centaur_return', 'centaur_stampede', 'antimage_counterspell', 'shredder_whirling_death']",172274263.0,17,2,2,428,14420.0,20952.0,0.0,Centaur Warrunner,180,210,125,178,692,127,949,3,147,JeuxNoire,21,16984,2772.0,671,True,1,0.08024966562639323,6.67,16000,25084
51,63,21,2243,59,24,True,1691014288,1830,7268081000,2,"['medusa_split_shot', 'hoodwink_sharpshooter', 'hoodwink_acorn_shot', 'skywrath_mage_concussive_shot']",131023772.0,13,3,9,606,17610.0,26180.0,0.0,Enigma,75,534,75,147,63,225,381,6,243,Osterhout,23,22020,2157.0,833,True,1,0.16049933125278645,4.75,22654,31140
51,63,21,2243,59,24,True,1691014288,1830,7268081000,3,"['hoodwink_scurry', 'magnataur_skewer', 'enigma_malefice', 'enigma_black_hole']",277659288.0,8,8,1,272,7815.0,8785.0,0.0,Medusa,1,8,180,218,21,244,840,4,13,Vector Zero,15,8301,117.0,338,True,1,0.1069995541685243,1.33,10168,12635
51,63,21,2243,59,24,True,1691014288,1830,7268081000,4,"['medusa_mana_shield', 'juggernaut_blade_dance', 'antimage_mana_void', 'muerta_gunslinger']",180225139.0,8,3,20,718,21590.0,31844.0,0.0,Muerta,158,116,172,225,63,168,288,9,360,随便打,23,26304,13143.0,835,True,1,0.24074899687917967,4.25,26841,31215
51,63,21,2243,59,24,True,1691014288,1830,7268081000,128,"['centaur_hoof_stomp', 'antimage_blink', 'magnataur_reverse_polarity', 'muerta_dead_shot']",74152970.0,10,6,1,293,8415.0,7154.0,125.0,Timbersaw,223,180,42,102,40,244,290,2,47,okra,17,7968,996.0,464,False,0,0.05349977708426215,1.71,10953,17345
51,63,21,2243,59,24,True,1691014288,1830,7268081000,129,"['juggernaut_blade_fury', 'skywrath_mage_ancient_seal', 'omniknight_guardian_angel', 'shredder_reactive_armor']",86860660.0,12,6,2,315,10975.0,3750.0,250.0,Anti-Mage,0,188,40,90,180,108,574,1,77,Tankus,18,9646,0.0,488,False,0,0.026749888542131076,1.86,11775,18243
51,63,21,2243,59,24,True,1691014288,1830,7268081000,130,"['medusa_stone_gaze', 'magnataur_empower', 'omniknight_hammer_of_purity', 'omniknight_martyr']",,8,6,12,597,19160.0,12925.0,0.0,Omniknight,210,26,63,112,73,939,573,4,360,,23,18233,772.0,789,False,0,0.1069995541685243,1.71,22317,29495
51,63,21,2243,59,24,True,1691014288,1830,7268081000,131,"['medusa_mystic_snake', 'skywrath_mage_arcane_bolt', 'magnataur_shockwave', 'shredder_chakram']",110087327.0,5,3,9,614,22960.0,26013.0,220.0,Skywrath Mage,176,102,48,1107,121,232,589,9,320,Carpe Diem,22,23044,1581.0,702,False,0,0.24074899687917967,3.5,22953,26243
51,63,21,2243,59,24,True,1691014288,1830,7268081000,132,"['antimage_mana_break', 'centaur_double_edge', 'muerta_pierce_the_veil', 'hoodwink_bushwhack']",252387204.0,5,4,29,541,19320.0,17636.0,0.0,Hoodwink,236,172,158,147,75,63,2096,5,309,Nemesis,21,18986,1969.0,684,False,0,0.13374944271065536,2.0,20224,25570
15,0,39,3362,2,46,True,1691009915,1536,7268022052,0,"['storm_spirit_static_remnant', 'lion_mana_drain', 'leshrac_pulse_nova']",,18,8,2,1014,48015.0,45916.0,0.0,Templar Assassin,204,220,119,610,121,176,571,8,598,,29,50128,2654.0,850,True,1,0.14277215942891136,2.89,56817,47628
15,0,39,3362,2,46,True,1691009915,1536,7268022052,1,"['terrorblade_conjure_image', 'monkey_king_boundless_strike', 'alchemist_chemical_rage', 'monkey_king_jingu_mastery']",172274263.0,10,3,10,775,35985.0,77415.0,125.0,Monkey King,154,116,48,939,139,249,638,20,442,JeuxNoire,28,40034,14388.0,708,True,1,0.35693039857227843,7.5,43425,39671
15,0,39,3362,2,46,True,1691009915,1536,7268022052,2,"['templar_assassin_meld', 'dazzle_poison_touch', 'chen_hand_of_god', 'alchemist_acid_spray']",,24,13,8,452,18010.0,32657.0,7586.0,Dazzle,1,168,263,63,141,77,309,7,168,,26,20617,6684.0,692,True,1,0.12492563950029745,2.21,25327,38775
15,0,39,3362,2,46,True,1691009915,1536,7268022052,3,"['storm_spirit_electric_vortex', 'storm_spirit_ball_lightning', 'lion_impale', 'leshrac_split_earth']",277659288.0,24,9,0,373,12755.0,21664.0,0.0,Death Prophet,226,108,218,36,30,214,300,3,41,Vector Zero,26,15977,642.0,625,True,1,0.05353955978584176,2.7,20900,35020
15,0,39,3362,2,46,True,1691009915,1536,7268022052,4,"['death_prophet_carrion_swarm', 'lion_finger_of_death', 'monkey_king_tree_dance', 'leshrac_lightning_storm']",,7,6,4,506,25530.0,25217.0,0.0,Lion,235,232,176,48,108,98,311,7,264,,26,22917,1146.0,690,True,1,0.12492563950029745,2.0,28352,38663
15,0,39,3362,2,46,True,1691009915,1536,7268022052,128,"['bounty_hunter_wind_walk', 'bounty_hunter_track', 'dazzle_shallow_grave', 'lion_voodoo']",101682123.0,15,12,1,329,15040.0,2922.0,7460.0,Alchemist,81,231,218,100,0,40,336,1,17,Rainbow Warrior,22,12096,0.0,490,False,0,0.01784651992861392,1.23,18434,27456
15,0,39,3362,2,46,True,1691009915,1536,7268022052,129,"['bounty_hunter_jinada', 'templar_assassin_refraction', 'templar_assassin_psi_blades', 'terrorblade_sunder']",45202216.0,9,6,7,846,36780.0,52078.0,322.0,Bounty Hunter,116,168,141,160,603,220,638,13,549,i am a system,28,38234,9869.0,879,False,0,0.23200475907198098,3.14,47404,49253
15,0,39,3362,2,46,True,1691009915,1536,7268022052,130,"['death_prophet_exorcism', 'storm_spirit_overload', 'bristleback_viscous_nasal_goo', 'dazzle_shadow_wave']",74152970.0,10,9,7,927,40075.0,47189.0,2201.0,Leshrac,135,116,141,160,220,112,311,12,607,okra,30,39613,8218.0,922,False,0,0.21415823914336704,2.2,51942,51662
15,0,39,3362,2,46,True,1691009915,1536,7268022052,131,"['dazzle_bad_juju', 'terrorblade_reflection', 'death_prophet_spirit_siphon', 'alchemist_unstable_concoction']",120594981.0,18,11,4,384,15075.0,27485.0,0.0,Bristleback,37,223,218,29,232,235,362,4,85,uber fulla thots,26,15330,989.0,656,False,0,0.07138607971445568,1.83,21516,36757
15,0,39,3362,2,46,True,1691009915,1536,7268022052,132,"['bristleback_quill_spray', 'bristleback_bristleback', 'terrorblade_metamorphosis', 'monkey_king_wukongs_command']",252387204.0,9,8,15,855,45405.0,72224.0,0.0,Storm Spirit,263,1466,147,250,156,141,362,9,584,Nemesis,28,42800,12027.0,817,False,0,0.1606186793575253,2.0,47908,45779
0,63,36,2797,0,63,True,1691005459,1830,7267946672,0,"['tinker_rearm', 'juggernaut_healing_ward', 'obsidian_destroyer_equilibrium', 'earthshaker_fissure']",909681568.0,37,10,0,397,12650.0,22833.0,28167.0,Outworld Destroyer,1,210,119,218,0,180,680,2,49,kloppi,25,17427,747.0,757,True,1,0.04290311047550947,3.55,18506,35288
0,63,36,2797,0,63,True,1691005459,1830,7267946672,1,"['earthshaker_enchant_totem', 'beastmaster_wild_axes', 'night_stalker_hunter_in_the_night', 'night_stalker_darkness']",74152970.0,16,8,5,857,26440.0,76385.0,0.0,Earthshaker,48,0,249,160,108,114,311,19,393,okra,28,35200,13394.0,977,True,1,0.40757954951734,3.89,39950,45544
0,63,36,2797,0,63,True,1691005459,1830,7267946672,2,"['life_stealer_infest', 'juggernaut_blade_fury', 'chen_divine_favor', 'axe_counter_helix']",120594981.0,23,6,3,646,27155.0,58905.0,6662.0,Night Stalker,50,600,210,108,127,208,638,12,266,uber fulla thots,26,28435,3007.0,843,True,1,0.25741866285305687,5.0,30114,39297
0,63,36,2797,0,63,True,1691005459,1830,7267946672,3,"['life_stealer_rage', 'juggernaut_omni_slash', 'razor_static_link', 'night_stalker_crippling_fear']",,18,3,7,624,22590.0,62256.0,0.0,Lifestealer,249,50,156,160,154,0,309,16,233,,26,28496,12221.0,804,True,1,0.3432248838040758,8.5,29088,37479
0,63,36,2797,0,63,True,1691005459,1830,7267946672,4,"['axe_berserkers_call', 'axe_battle_hunger', 'axe_culling_blade', 'faceless_void_time_walk']",19107699.0,17,9,2,572,21390.0,40940.0,0.0,Axe,250,127,267,0,108,180,2192,13,169,TaPLaNe,26,23920,412.0,807,True,1,0.2788702180908116,3.0,26664,37619
0,63,36,2797,0,63,True,1691005459,1830,7267946672,128,"['undying_tombstone', 'chen_holy_persuasion', 'chen_hand_of_god', 'beastmaster_inner_beast']",,13,15,3,336,13205.0,11309.0,10579.0,Chen,231,0,0,0,218,635,311,1,98,,20,13783,680.0,476,False,0,0.021451555237754737,0.88,15663,22189
0,63,36,2797,0,63,True,1691005459,1830,7267946672,129,"['faceless_void_time_lock', 'faceless_void_chronosphere', 'juggernaut_blade_dance', 'life_stealer_ghoul_frenzy']",,7,11,6,546,23655.0,23099.0,0.0,Beastmaster,252,141,11,50,1,1097,573,5,361,,23,23702,1952.0,665,False,0,0.10725777618877369,1.0,25452,31000
0,63,36,2797,0,63,True,1691005459,1830,7267946672,130,"['night_stalker_void', 'obsidian_destroyer_astral_imprisonment', 'faceless_void_time_dilation', 'razor_eye_of_the_storm']",1058259821.0,11,15,4,436,18175.0,35631.0,0.0,Tinker,63,41,60,108,273,232,571,8,134,BloodBlade,22,16727,965.0,605,False,0,0.1716124419020379,1.19,20324,28203
0,63,36,2797,0,63,True,1691005459,1830,7267946672,131,"['life_stealer_feast', 'beastmaster_primal_roar', 'razor_unstable_current', 'tinker_laser']",,14,7,12,773,33135.0,154304.0,0.0,Razor,160,121,119,108,273,114,362,15,432,,28,32848,3458.0,983,False,0,0.32177332856632107,3.63,36034,45824
0,63,36,2797,0,63,True,1691005459,1830,7267946672,132,"['earthshaker_aftershock', 'undying_decay', 'undying_flesh_golem', 'razor_plasma_field']",85147668.0,16,15,4,399,17100.0,25961.0,0.0,Undying,53,98,42,692,180,1,364,5,112,The R[a]ven,21,16863,51.0,550,False,0,0.10725777618877369,1.31,18600,25639
63,0,51,2429,100,32,False,1690989632,0,7267615753,0,"['nyx_assassin_spiked_carapace', 'legion_commander_overwhelming_odds', 'legion_commander_duel', 'mars_gods_rebuke']",,12,11,8,455,11750.0,24449.0,0.0,Nyx Assassin,1,180,127,123,73,73,950,4,162,,22,14830,0.0,664,True,0,0.09880609304240429,1.33,18419,26880
63,0,51,2429,100,32,False,1690989632,0,7267615753,1,"['primal_beast_uproar', 'beastmaster_primal_roar', 'legion_commander_moment_of_courage', 'skeleton_king_vampiric_aura']",252387204.0,7,11,4,681,22850.0,82258.0,0.0,Wraith King,108,600,137,73,273,63,381,10,369,Nemesis,23,22121,4451.0,747,True,0,0.2470152326060107,1.42,27569,30241
63,0,51,2429,100,32,False,1690989632,0,7267615753,2,"['tusk_walrus_punch', 'dragon_knight_breathe_fire', 'nyx_assassin_jolt', 'invoker_ghost_walk_ad']",116576269.0,7,11,4,308,10130.0,22250.0,0.0,Legion Commander,0,0,180,0,168,108,376,9,31,Pisces,19,9850,0.0,495,True,0,0.22231370934540962,1.33,12468,20039
63,0,51,2429,100,32,False,1690989632,0,7267615753,3,"['primal_beast_pulverize', 'beastmaster_inner_beast', 'mars_spear', 'tusk_snowball']",107121388.0,13,11,4,384,12320.0,22154.0,0.0,Beastmaster,29,125,939,21,178,6,950,3,136,Leonidas,19,13714,48.0,491,True,0,0.07410456978180321,1.33,15545,19877
63,0,51,2429,100,32,False,1690989632,0,7267615753,4,"['skeleton_king_reincarnation', 'dark_seer_ion_shell', 'tusk_ice_shards', 'skeleton_king_hellfire_blast']",,20,7,5,471,14835.0,27513.0,237.0,Dragon Knight,102,267,244,108,261,180,375,5,155,,24,16515,327.0,835,True,0,0.12350761630300534,3.13,19067,33803
63,0,51,2429,100,32,False,1690989632,0,7267615753,128,"['dragon_knight_dragon_tail', 'dragon_knight_elder_dragon_form', 'enchantress_impetus', 'legion_commander_press_the_attack']",33688085.0,23,8,22,617,22210.0,54699.0,874.0,Invoker,108,1466,65,48,77,263,288,12,195,Nov.A,24,22378,4099.0,791,False,1,0.29641827912721286,3.89,24978,32022
63,0,51,2429,100,32,False,1690989632,0,7267615753,129,"['skeleton_king_mortal_strike', 'shadow_demon_disruption', 'nyx_assassin_impale', 'nyx_assassin_vendetta']",,10,8,9,527,20775.0,28383.0,0.0,Tusk,112,114,143,168,50,42,309,13,138,,22,19225,6626.0,702,False,1,0.3211198023878139,2.56,21334,28419
63,0,51,2429,100,32,False,1690989632,0,7267615753,130,"['primal_beast_onslaught', 'dragon_knight_dragon_blood', 'enchantress_untouchable', 'mars_bulwark']",,25,7,21,607,24090.0,53510.0,0.0,Dark Seer,210,48,137,108,143,149,364,3,370,,25,22801,4917.0,851,False,1,0.07410456978180321,3.5,24573,34451
63,0,51,2429,100,32,False,1690989632,0,7267615753,131,"['primal_beast_trample', 'dark_seer_surge', 'beastmaster_wild_axes', 'shadow_demon_demonic_purge']",74152970.0,27,3,1,830,25075.0,74844.0,600.0,Mars,123,235,273,48,114,37,331,15,410,okra,27,30161,9054.0,929,False,1,0.37052284890901604,10.5,33601,37609
63,0,51,2429,100,32,False,1690989632,0,7267615753,132,"['dark_seer_vacuum', 'tusk_tag_team', 'dark_seer_wall_of_replica', 'enchantress_natures_attendants']",95588083.0,27,6,7,452,12845.0,36212.0,5187.0,Enchantress,263,42,108,48,36,77,288,6,108,Roscoe,23,17613,3051.0,714,False,1,0.14820913956360643,4.71,18298,28905
0,63,27,2160,260,28,True,1690986253,1830,7267528900,0,"['oracle_false_promise', 'luna_moon_glaive', 'lone_druid_spirit_link', 'bloodseeker_bloodrage']",,4,1,0,939,32545.0,27862.0,40.0,Lone Druid,116,160,139,156,147,263,288,12,416,,26,33531,29586.0,1035,True,1,0.3333333333333333,8.0,33804,37260
0,63,27,2160,260,28,True,1690986253,1830,7267528900,1,"['tusk_walrus_punch', 'luna_lunar_blessing', 'dawnbreaker_fire_wreath']",,6,4,2,626,18890.0,27519.0,0.0,Tusk,50,1,249,0,145,168,376,9,212,,21,21337,3667.0,715,True,1,0.25,3.0,22536,25740
0,63,27,2160,260,28,True,1690986253,1830,7267528900,2,"['dawnbreaker_luminosity', 'magnataur_empower', 'magnataur_reverse_polarity', 'bloodseeker_blood_bath']",116576269.0,8,8,4,531,18450.0,12416.0,646.0,Magnus,939,123,141,63,75,75,376,2,211,Pisces,22,18584,927.0,782,True,1,0.05555555555555555,1.11,19116,28152
0,63,27,2160,260,28,True,1690986253,1830,7267528900,3,"['techies_suicide', 'keeper_of_the_light_spirit_form', 'dawnbreaker_celestial_hammer', 'keeper_of_the_light_illuminate']",107121388.0,14,8,9,412,11805.0,11681.0,334.0,Keeper of the Light,36,180,102,229,4204,108,306,0,93,Leonidas,20,13905,599.0,624,True,1,,1.56,14832,22464
0,63,27,2160,260,28,True,1690986253,1830,7267528900,4,"['luna_lucent_beam', 'luna_eclipse', 'magnataur_shockwave', 'arc_warden_spark_wraith']",,12,7,3,410,12220.0,21122.0,0.0,Luna,29,232,244,77,108,37,2190,4,86,,20,13040,55.0,625,True,1,0.1111111111111111,2.0,14760,22500
0,63,27,2160,260,28,True,1690986253,1830,7267528900,128,"['lone_druid_spirit_bear', 'pangolier_lucky_shot', 'phantom_lancer_juxtapose', 'techies_reactive_tazer']",,2,3,12,546,19065.0,6549.0,0.0,Arc Warden,263,174,63,0,108,166,361,2,390,,19,18758,1149.0,563,False,0,0.05555555555555555,1.0,19656,20268
0,63,27,2160,260,28,True,1690986253,1830,7267528900,129,"['dawnbreaker_solar_guardian', 'bloodseeker_thirst', 'tusk_tag_team', 'pangolier_shield_crash']",,9,8,20,537,17545.0,24223.0,1585.0,Dawnbreaker,127,1466,939,63,32,569,381,11,224,,21,17144,881.0,671,False,0,0.3055555555555556,2.22,19332,24156
0,63,27,2160,260,28,True,1690986253,1830,7267528900,130,"['keeper_of_the_light_chakra_magic', 'oracle_fortunes_end', 'bloodseeker_rupture', 'tusk_ice_shards']",909681568.0,12,6,2,218,6855.0,9515.0,0.0,Techies,214,218,40,188,232,0,680,1,14,kloppi,15,5257,250.0,347,False,0,0.027777777777777776,1.86,7848,12492
0,63,27,2160,260,28,True,1690986253,1830,7267528900,131,"['oracle_fates_edict', 'pangolier_swashbuckle', 'lone_druid_true_form', 'disruptor_glimpse']",74152970.0,8,5,5,573,21820.0,16430.0,0.0,Pangolier,210,156,569,174,180,112,378,8,293,okra,21,19124,2497.0,695,False,0,0.2222222222222222,2.67,20628,25020
0,63,27,2160,260,28,True,1690986253,1830,7267528900,132,"['magnataur_skewer', 'disruptor_thunder_strike', 'tusk_snowball', 'techies_land_mines']",,15,6,4,400,11925.0,17541.0,0.0,Bloodseeker,50,36,176,40,56,232,573,4,113,,18,11827,1640.0,498,False,0,0.1111111111111111,2.71,14400,17928
0,63,11,1654,3,34,True,1690917545,2038,7266575810,0,"['vengefulspirit_magic_missile', 'nevermore_shadowraze2', 'clinkz_wind_walk', 'void_spirit_aether_remnant']",17088982.0,11,4,3,561,11835.0,24188.0,0.0,Shadow Fiend,180,41,123,36,1107,0,331,14,109,THOMAS 2006 DOTA,19,13477,1526.0,753,True,1,0.5078597339782346,5.0,15464,20757
0,63,11,1654,3,34,True,1690917545,2038,7266575810,1,"['luna_moon_glaive', 'nevermore_dark_lord', 'mirana_invis', 'mirana_leap']",77386288.0,14,0,9,715,19130.0,13189.0,0.0,Mirana,147,73,236,73,29,139,331,3,293,Ghear,18,19819,22330.0,647,True,1,0.10882708585247884,17.0,19710,17835
0,63,11,1654,3,34,True,1690917545,2038,7266575810,2,"['vengefulspirit_command_aura', 'gyrocopter_call_down', 'mirana_arrow', 'mirana_starfall']",157649243.0,10,2,0,455,10425.0,13717.0,0.0,Alchemist,0,259,206,29,108,88,331,4,91,Rosa,18,12403,170.0,647,True,1,0.14510278113663846,4.67,12542,17835
